AAPL (APPLE INC),546.0255,-4.7445,
Dec 19 2013 @ 15:02 ET,Bid,545.97,Ask,546.09,Size,2x1,Vol,8897300,
Calls,Last Sale,Net,Bid,Ask,Vol,Open Int,Puts,Last Sale,Net,Bid,Ask,Vol,Open Int,
14 Mar 500.00 (AAPL1422C500-8),61.00,+5.23,57.75,58.95,1,640,14 Mar 500.00 (AAPL1422O500-8),13.69,0.0,14.05,14.30,0,1499,
14 Mar 500.00 (AAPL1422C500-A),56.00,0.0,57.75,58.95,0,640,14 Mar 500.00 (AAPL1422O500-A),14.35,-2.15,14.00,14.30,22,1499,
14 Mar 500.00 (AAPL1422C500-B),59.33,0.0,57.75,59.15,0,640,14 Mar 500.00 (AAPL1422O500-B),14.20,-0.44,14.05,14.30,2,1499,
14 Mar 500.00 (AAPL1422C500-E),59.11,-3.19,57.75,59.00,2,640,14 Mar 500.00 (AAPL1422O500-E),14.70,-0.58,14.00,14.30,18,1499,
14 Mar 500.00 (AAPL1422C500-I),55.70,0.0,57.75,58.90,0,640,14 Mar 500.00 (AAPL1422O500-I),16.50,0.0,14.00,14.30,0,1499,
14 Mar 500.00 (AAPL1422C500-J),0.0,0.0,57.75,59.65,0,640,14 Mar 500.00 (AAPL1422O500-J),9.00,0.0,13.60,14.30,0,1499,
14 Mar 500.00 (AAPL1422C500-O),58.30,-3.05,57.75,59.05,10,640,14 Mar 500.00 (AAPL1422O500-O),14.35,+0.85,14.00,14.30,8,1499,
14 Mar 500.00 (AAPL1422C500-P),63.00,0.0,57.75,58.90,0,640,14 Mar 500.00 (AAPL1422O500-P),16.50,0.0,14.00,14.30,0,1499,
14 Mar 500.00 (AAPL1422C500-S),60.00,0.0,57.75,59.10,0,640,14 Mar 500.00 (AAPL1422O500-S),13.80,-0.05,14.00,14.30,1,1499,
14 Mar 500.00 (AAPL1422C500-X),55.75,0.0,57.75,58.90,0,640,14 Mar 500.00 (AAPL1422O500-X),14.50,-2.24,14.05,14.30,8,1499,
14 Mar 500.00 (AAPL1422C500-Y),68.95,0.0,57.75,59.80,0,640,14 Mar 500.00 (AAPL1422O500-Y),16.50,0.0,12.05,14.30,0,1499,
14 Mar 500.00 (AAPL71422C500),60.45,+0.05,57.75,59.35,1,62,14 Mar 500.00 (AAPL71422O500),16.55,0.0,13.80,14.85,0,16,
14 Mar 500.00 (AAPL71422C500-4),75.00,0.0,57.75,59.35,0,62,14 Mar 500.00 (AAPL71422O500-4),21.85,0.0,13.80,14.85,0,16,
14 Mar 500.00 (AAPL71422C500-8),75.87,0.0,57.75,59.35,0,62,14 Mar 500.00 (AAPL71422O500-8),14.10,0.0,13.80,14.85,0,16,
14 Mar 500.00 (AAPL71422C500-A),76.75,0.0,57.75,59.35,0,62,14 Mar 500.00 (AAPL71422O500-A),12.50,0.0,13.80,14.85,0,16,
14 Mar 500.00 (AAPL71422C500-B),0.0,0.0,57.75,59.35,0,62,14 Mar 500.00 (AAPL71422O500-B),0.0,0.0,13.75,14.90,0,16,
14 Mar 500.00 (AAPL71422C500-E),68.00,0.0,57.75,59.35,0,62,14 Mar 500.00 (AAPL71422O500-E),14.04,0.0,13.80,14.85,0,16,
14 Mar 500.00 (AAPL71422C500-I),0.0,0.0,57.55,58.85,0,62,14 Mar 500.00 (AAPL71422O500-I),0.0,0.0,13.80,14.85,0,16,
14 Mar 500.00 (AAPL71422C500-J),0.0,0.0,0.0,0.0,0,0,14 Mar 500.00 (AAPL71422O500-J),0.0,0.0,0.0,0.0,0,0,
14 Mar 500.00 (AAPL71422C500-O),60.40,0.0,57.55,58.85,0,62,14 Mar 500.00 (AAPL71422O500-O),16.55,0.0,13.80,14.85,0,16,
14 Mar 500.00 (AAPL71422C500-P),0.0,0.0,57.75,59.35,0,62,14 Mar 500.00 (AAPL71422O500-P),0.0,0.0,13.80,14.85,0,16,
14 Mar 500.00 (AAPL71422C500-S),60.45,-5.75,57.75,59.35,1,62,14 Mar 500.00 (AAPL71422O500-S),0.0,0.0,13.80,14.85,0,16,
14 Mar 500.00 (AAPL71422C500-X),64.25,0.0,57.75,59.35,0,62,14 Mar 500.00 (AAPL71422O500-X),0.0,0.0,13.80,14.85,0,16,
14 Mar 500.00 (AAPL71422C500-Y),0.0,0.0,56.05,59.85,0,62,14 Mar 500.00 (AAPL71422O500-Y),0.0,0.0,13.80,14.85,0,16,
14 Mar 505.00 (AAPL1422C505),55.00,-1.00,54.30,55.45,5,90,14 Mar 505.00 (AAPL1422O505),15.50,-0.90,15.60,15.90,27,369,
14 Mar 505.00 (AAPL1422C505-4),56.65,0.0,54.30,55.45,0,90,14 Mar 505.00 (AAPL1422O505-4),16.95,0.0,15.60,15.90,0,369,
14 Mar 505.00 (AAPL1422C505-8),52.47,0.0,54.30,55.45,0,90,14 Mar 505.00 (AAPL1422O505-8),12.20,0.0,15.50,15.90,0,369,
14 Mar 505.00 (AAPL1422C505-A),65.30,0.0,54.30,55.45,0,90,14 Mar 505.00 (AAPL1422O505-A),15.50,+3.90,15.60,15.95,17,369,
14 Mar 505.00 (AAPL1422C505-B),62.81,0.0,54.30,55.45,0,90,14 Mar 505.00 (AAPL1422O505-B),12.49,0.0,15.60,15.95,0,369,
14 Mar 505.00 (AAPL1422C505-E),55.00,+0.46,54.30,55.45,5,90,14 Mar 505.00 (AAPL1422O505-E),15.81,-0.59,15.50,15.95,10,369,
14 Mar 505.00 (AAPL1422C505-I),65.30,0.0,54.30,55.45,0,90,14 Mar 505.00 (AAPL1422O505-I),12.85,0.0,15.50,15.90,0,369,
14 Mar 505.00 (AAPL1422C505-J),0.0,0.0,54.30,55.45,0,90,14 Mar 505.00 (AAPL1422O505-J),0.0,0.0,15.15,15.95,0,369,
14 Mar 505.00 (AAPL1422C505-O),63.45,0.0,54.30,55.45,0,90,14 Mar 505.00 (AAPL1422O505-O),15.80,0.0,15.50,15.90,0,369,
14 Mar 505.00 (AAPL1422C505-P),65.30,0.0,54.30,55.45,0,90,14 Mar 505.00 (AAPL1422O505-P),10.20,0.0,15.50,15.90,0,369,
14 Mar 505.00 (AAPL1422C505-S),65.30,0.0,54.30,55.45,0,90,14 Mar 505.00 (AAPL1422O505-S),13.55,0.0,15.60,15.90,0,369,
14 Mar 505.00 (AAPL1422C505-X),56.00,0.0,54.30,55.45,0,90,14 Mar 505.00 (AAPL1422O505-X),12.25,0.0,15.50,15.90,0,369,
14 Mar 505.00 (AAPL1422C505-Y),0.0,0.0,54.30,56.45,0,90,14 Mar 505.00 (AAPL1422O505-Y),0.0,0.0,15.55,15.90,0,369,
14 Mar 505.00 (AAPL71422C505),57.65,0.0,54.25,55.90,0,5,14 Mar 505.00 (AAPL71422O505),16.10,-0.60,15.50,16.35,1,46,
14 Mar 505.00 (AAPL71422C505-4),62.00,0.0,54.25,55.90,0,5,14 Mar 505.00 (AAPL71422O505-4),10.30,0.0,15.50,16.35,0,46,
14 Mar 505.00 (AAPL71422C505-8),51.93,0.0,54.25,55.90,0,5,14 Mar 505.00 (AAPL71422O505-8),0.0,0.0,15.50,16.35,0,46,
14 Mar 505.00 (AAPL71422C505-A),0.0,0.0,54.25,55.90,0,5,14 Mar 505.00 (AAPL71422O505-A),0.0,0.0,15.50,16.35,0,46,
14 Mar 505.00 (AAPL71422C505-B),0.0,0.0,54.20,56.20,0,5,14 Mar 505.00 (AAPL71422O505-B),24.20,0.0,15.45,16.40,0,46,
14 Mar 505.00 (AAPL71422C505-E),57.65,0.0,54.25,55.90,0,5,14 Mar 505.00 (AAPL71422O505-E),16.70,0.0,15.50,16.35,0,46,
14 Mar 505.00 (AAPL71422C505-I),0.0,0.0,54.25,56.00,0,5,14 Mar 505.00 (AAPL71422O505-I),0.0,0.0,15.50,16.35,0,46,
14 Mar 505.00 (AAPL71422C505-J),0.0,0.0,0.0,0.0,0,0,14 Mar 505.00 (AAPL71422O505-J),0.0,0.0,0.0,0.0,0,0,
14 Mar 505.00 (AAPL71422C505-O),0.0,0.0,54.25,56.00,0,5,14 Mar 505.00 (AAPL71422O505-O),16.10,0.0,15.50,16.35,1,46,
14 Mar 505.00 (AAPL71422C505-P),0.0,0.0,54.25,55.90,0,5,14 Mar 505.00 (AAPL71422O505-P),0.0,0.0,15.50,16.35,0,46,
14 Mar 505.00 (AAPL71422C505-S),0.0,0.0,54.25,55.90,0,5,14 Mar 505.00 (AAPL71422O505-S),0.0,0.0,15.50,16.35,0,46,
14 Mar 505.00 (AAPL71422C505-X),0.0,0.0,54.25,55.90,0,5,14 Mar 505.00 (AAPL71422O505-X),11.35,0.0,15.50,16.35,0,46,
14 Mar 505.00 (AAPL71422C505-Y),0.0,0.0,52.70,56.05,0,5,14 Mar 505.00 (AAPL71422O505-Y),0.0,0.0,13.45,16.35,0,46,
14 Mar 510.00 (AAPL1422C510),51.00,-5.15,50.95,52.05,5,151,14 Mar 510.00 (AAPL1422O510),17.60,-2.90,17.30,17.50,28,849,
14 Mar 510.00 (AAPL1422C510-4),53.80,0.0,50.95,52.05,0,151,14 Mar 510.00 (AAPL1422O510-4),11.65,0.0,17.30,17.55,0,849,
14 Mar 510.00 (AAPL1422C510-8),49.44,0.0,50.95,52.05,0,151,14 Mar 510.00 (AAPL1422O510-8),17.75,0.0,17.20,17.50,0,849,
14 Mar 510.00 (AAPL1422C510-A),56.15,0.0,50.95,52.05,0,151,14 Mar 510.00 (AAPL1422O510-A),18.85,0.0,17.25,17.50,0,849,
14 Mar 510.00 (AAPL1422C510-B),72.44,0.0,50.95,52.10,0,151,14 Mar 510.00 (AAPL1422O510-B),17.55,+6.07,17.30,17.55,16,849,
14 Mar 510.00 (AAPL1422C510-E),51.65,0.0,50.95,52.05,0,151,14 Mar 510.00 (AAPL1422O510-E),17.60,+4.62,17.05,17.50,10,849,
14 Mar 510.00 (AAPL1422C510-I),0.0,0.0,50.95,52.05,0,151,14 Mar 510.00 (AAPL1422O510-I),13.10,0.0,17.20,17.50,0,849,
14 Mar 510.00 (AAPL1422C510-J),0.0,0.0,50.95,52.05,0,151,14 Mar 510.00 (AAPL1422O510-J),13.10,0.0,17.35,17.70,0,849,
14 Mar 510.00 (AAPL1422C510-O),50.25,0.0,50.95,52.05,0,151,14 Mar 510.00 (AAPL1422O510-O),17.00,+4.00,16.95,17.50,2,849,
14 Mar 510.00 (AAPL1422C510-P),54.40,0.0,50.95,52.05,0,151,14 Mar 510.00 (AAPL1422O510-P),11.70,0.0,17.20,17.50,0,849,
14 Mar 510.00 (AAPL1422C510-S),51.00,-0.75,50.95,52.05,1,151,14 Mar 510.00 (AAPL1422O510-S),20.50,0.0,17.00,17.55,0,849,
14 Mar 510.00 (AAPL1422C510-X),52.32,-1.02,50.95,52.05,4,151,14 Mar 510.00 (AAPL1422O510-X),13.00,0.0,17.30,17.50,0,849,
14 Mar 510.00 (AAPL1422C510-Y),0.0,0.0,50.95,52.95,0,151,14 Mar 510.00 (AAPL1422O510-Y),11.70,0.0,17.15,17.50,0,849,
14 Mar 510.00 (AAPL71422C510),55.40,-4.30,50.95,52.10,1,19,14 Mar 510.00 (AAPL71422O510),15.30,0.0,17.15,18.05,0,1,
14 Mar 510.00 (AAPL71422C510-4),59.70,0.0,50.95,52.10,0,19,14 Mar 510.00 (AAPL71422O510-4),0.0,0.0,17.15,18.05,0,1,
14 Mar 510.00 (AAPL71422C510-8),41.73,0.0,50.95,52.10,0,19,14 Mar 510.00 (AAPL71422O510-8),0.0,0.0,17.15,18.05,0,1,
14 Mar 510.00 (AAPL71422C510-A),62.00,0.0,50.95,52.10,0,19,14 Mar 510.00 (AAPL71422O510-A),0.0,0.0,17.15,18.05,0,1,
14 Mar 510.00 (AAPL71422C510-B),0.0,0.0,50.90,52.15,0,19,14 Mar 510.00 (AAPL71422O510-B),0.0,0.0,17.10,18.10,0,1,
14 Mar 510.00 (AAPL71422C510-E),55.40,-7.18,50.95,52.10,1,19,14 Mar 510.00 (AAPL71422O510-E),0.0,0.0,17.15,18.05,0,1,
14 Mar 510.00 (AAPL71422C510-I),0.0,0.0,50.95,52.10,0,19,14 Mar 510.00 (AAPL71422O510-I),0.0,0.0,17.15,18.05,0,1,
14 Mar 510.00 (AAPL71422C510-J),0.0,0.0,0.0,0.0,0,0,14 Mar 510.00 (AAPL71422O510-J),0.0,0.0,0.0,0.0,0,0,
14 Mar 510.00 (AAPL71422C510-O),37.60,0.0,50.95,52.10,0,19,14 Mar 510.00 (AAPL71422O510-O),0.0,0.0,17.15,18.05,0,1,
14 Mar 510.00 (AAPL71422C510-P),37.80,0.0,50.95,52.10,0,19,14 Mar 510.00 (AAPL71422O510-P),0.0,0.0,17.15,18.05,0,1,
14 Mar 510.00 (AAPL71422C510-S),34.00,0.0,50.95,52.10,0,19,14 Mar 510.00 (AAPL71422O510-S),15.30,0.0,17.15,18.05,0,1,
14 Mar 510.00 (AAPL71422C510-X),0.0,0.0,50.95,52.10,0,19,14 Mar 510.00 (AAPL71422O510-X),0.0,0.0,17.15,18.05,0,1,
14 Mar 510.00 (AAPL71422C510-Y),0.0,0.0,49.25,53.15,0,19,14 Mar 510.00 (AAPL71422O510-Y),0.0,0.0,15.15,18.05,0,1,
14 Mar 515.00 (AAPL1422C515),48.15,-3.10,47.80,48.80,12,141,14 Mar 515.00 (AAPL1422O515),19.50,-2.90,19.05,19.40,9,527,
14 Mar 515.00 (AAPL1422C515-4),48.70,-19.50,47.80,48.80,10,141,14 Mar 515.00 (AAPL1422O515-4),22.20,0.0,19.05,19.40,0,527,
14 Mar 515.00 (AAPL1422C515-8),46.87,0.0,47.80,48.80,0,141,14 Mar 515.00 (AAPL1422O515-8),13.19,0.0,19.05,19.40,0,527,
14 Mar 515.00 (AAPL1422C515-A),62.45,0.0,47.80,48.80,0,141,14 Mar 515.00 (AAPL1422O515-A),19.50,-2.90,19.05,19.40,9,527,
14 Mar 515.00 (AAPL1422C515-B),50.45,0.0,47.80,48.80,0,141,14 Mar 515.00 (AAPL1422O515-B),21.00,0.0,19.05,19.40,0,527,
14 Mar 515.00 (AAPL1422C515-E),55.20,0.0,47.80,48.80,0,141,14 Mar 515.00 (AAPL1422O515-E),19.03,0.0,19.00,19.40,0,527,
14 Mar 515.00 (AAPL1422C515-I),31.20,0.0,47.80,48.80,0,141,14 Mar 515.00 (AAPL1422O515-I),14.95,0.0,19.00,19.40,0,527,
14 Mar 515.00 (AAPL1422C515-J),34.25,0.0,47.75,48.80,0,141,14 Mar 515.00 (AAPL1422O515-J),0.0,0.0,19.05,19.40,0,527,
14 Mar 515.00 (AAPL1422C515-O),48.15,-3.10,47.80,48.80,2,141,14 Mar 515.00 (AAPL1422O515-O),19.10,0.0,19.00,19.40,0,527,
14 Mar 515.00 (AAPL1422C515-P),38.00,0.0,47.80,48.80,0,141,14 Mar 515.00 (AAPL1422O515-P),14.95,0.0,19.00,19.40,0,527,
14 Mar 515.00 (AAPL1422C515-S),60.90,0.0,47.80,48.80,0,141,14 Mar 515.00 (AAPL1422O515-S),20.00,0.0,18.90,19.40,0,527,
14 Mar 515.00 (AAPL1422C515-X),55.43,0.0,47.80,48.80,0,141,14 Mar 515.00 (AAPL1422O515-X),15.85,0.0,19.05,19.40,0,527,
14 Mar 515.00 (AAPL1422C515-Y),0.0,0.0,47.75,49.80,0,141,14 Mar 515.00 (AAPL1422O515-Y),21.99,0.0,19.05,19.40,0,527,
14 Mar 515.00 (AAPL71422C515),48.05,-8.30,47.75,48.90,10,13,14 Mar 515.00 (AAPL71422O515),20.97,0.0,19.05,19.65,0,36,
14 Mar 515.00 (AAPL71422C515-4),48.05,0.0,47.75,48.90,10,13,14 Mar 515.00 (AAPL71422O515-4),0.0,0.0,19.05,19.65,0,36,
14 Mar 515.00 (AAPL71422C515-8),0.0,0.0,47.75,48.90,0,13,14 Mar 515.00 (AAPL71422O515-8),20.97,0.0,18.95,19.65,0,36,
14 Mar 515.00 (AAPL71422C515-A),0.0,0.0,47.75,48.90,0,13,14 Mar 515.00 (AAPL71422O515-A),0.0,0.0,18.95,19.65,0,36,
14 Mar 515.00 (AAPL71422C515-B),0.0,0.0,47.70,48.95,0,13,14 Mar 515.00 (AAPL71422O515-B),29.05,0.0,19.00,19.85,0,36,
14 Mar 515.00 (AAPL71422C515-E),0.0,0.0,47.75,48.90,0,13,14 Mar 515.00 (AAPL71422O515-E),28.26,0.0,18.95,19.65,0,36,
14 Mar 515.00 (AAPL71422C515-I),0.0,0.0,47.75,48.90,0,13,14 Mar 515.00 (AAPL71422O515-I),0.0,0.0,18.95,19.65,0,36,
14 Mar 515.00 (AAPL71422C515-J),0.0,0.0,0.0,0.0,0,0,14 Mar 515.00 (AAPL71422O515-J),0.0,0.0,0.0,0.0,0,0,
14 Mar 515.00 (AAPL71422C515-O),0.0,0.0,47.75,48.90,0,13,14 Mar 515.00 (AAPL71422O515-O),30.10,0.0,18.95,19.65,0,36,
14 Mar 515.00 (AAPL71422C515-P),0.0,0.0,47.75,48.90,0,13,14 Mar 515.00 (AAPL71422O515-P),0.0,0.0,18.95,19.65,0,36,
14 Mar 515.00 (AAPL71422C515-S),34.00,0.0,47.75,48.90,0,13,14 Mar 515.00 (AAPL71422O515-S),29.30,0.0,19.05,19.65,0,36,
14 Mar 515.00 (AAPL71422C515-X),56.35,0.0,47.75,48.90,0,13,14 Mar 515.00 (AAPL71422O515-X),28.40,0.0,19.05,19.65,0,36,
14 Mar 515.00 (AAPL71422C515-Y),0.0,0.0,46.10,49.15,0,13,14 Mar 515.00 (AAPL71422O515-Y),0.0,0.0,16.90,19.80,0,36,
14 Mar 520.00 (AAPL1422C520),44.75,-3.85,44.65,45.70,16,483,14 Mar 520.00 (AAPL1422O520),21.65,-0.35,21.05,21.30,70,803,
14 Mar 520.00 (AAPL1422C520-4),44.75,-3.05,44.65,45.70,2,483,14 Mar 520.00 (AAPL1422O520-4),22.50,0.0,21.05,21.30,0,803,
14 Mar 520.00 (AAPL1422C520-8),44.10,0.0,44.65,45.70,0,483,14 Mar 520.00 (AAPL1422O520-8),24.25,0.0,20.95,21.30,0,803,
14 Mar 520.00 (AAPL1422C520-A),48.00,0.0,44.65,45.70,0,483,14 Mar 520.00 (AAPL1422O520-A),21.15,-0.20,21.05,21.30,5,803,
14 Mar 520.00 (AAPL1422C520-B),47.35,0.0,44.65,45.75,0,483,14 Mar 520.00 (AAPL1422O520-B),16.16,0.0,21.05,21.30,0,803,
14 Mar 520.00 (AAPL1422C520-E),46.35,+1.85,44.65,45.75,11,483,14 Mar 520.00 (AAPL1422O520-E),20.70,-3.95,20.80,21.30,33,803,
14 Mar 520.00 (AAPL1422C520-I),44.95,+14.30,44.65,45.70,1,483,14 Mar 520.00 (AAPL1422O520-I),16.95,0.0,20.95,21.30,0,803,
14 Mar 520.00 (AAPL1422C520-J),0.0,0.0,44.65,45.70,0,483,14 Mar 520.00 (AAPL1422O520-J),14.50,0.0,21.10,23.00,0,803,
14 Mar 520.00 (AAPL1422C520-O),45.60,-0.95,44.65,45.70,2,483,14 Mar 520.00 (AAPL1422O520-O),20.70,-0.15,20.75,21.30,16,803,
14 Mar 520.00 (AAPL1422C520-P),55.00,0.0,44.65,45.70,0,483,14 Mar 520.00 (AAPL1422O520-P),21.65,-0.35,20.95,21.30,4,803,
14 Mar 520.00 (AAPL1422C520-S),48.60,0.0,44.65,45.70,0,483,14 Mar 520.00 (AAPL1422O520-S),21.80,0.0,20.75,21.30,0,803,
14 Mar 520.00 (AAPL1422C520-X),46.30,0.0,44.65,45.70,0,483,14 Mar 520.00 (AAPL1422O520-X),21.15,+6.65,21.05,21.30,12,803,
14 Mar 520.00 (AAPL1422C520-Y),51.95,0.0,44.65,46.65,0,483,14 Mar 520.00 (AAPL1422O520-Y),14.50,0.0,19.15,21.30,0,803,
14 Mar 520.00 (AAPL71422C520),62.17,0.0,44.65,45.75,0,13,14 Mar 520.00 (AAPL71422O520),19.90,-11.20,20.95,21.35,1,13,
14 Mar 520.00 (AAPL71422C520-4),55.00,0.0,44.65,46.95,0,13,14 Mar 520.00 (AAPL71422O520-4),0.0,0.0,20.95,21.35,0,13,
14 Mar 520.00 (AAPL71422C520-8),0.0,0.0,44.65,45.80,0,13,14 Mar 520.00 (AAPL71422O520-8),0.0,0.0,20.70,21.45,0,13,
14 Mar 520.00 (AAPL71422C520-A),60.00,0.0,44.65,45.75,0,13,14 Mar 520.00 (AAPL71422O520-A),0.0,0.0,20.95,21.40,0,13,
14 Mar 520.00 (AAPL71422C520-B),28.41,0.0,44.60,45.80,0,13,14 Mar 520.00 (AAPL71422O520-B),0.0,0.0,20.95,21.35,0,13,
14 Mar 520.00 (AAPL71422C520-E),62.17,0.0,44.65,45.75,0,13,14 Mar 520.00 (AAPL71422O520-E),19.90,0.0,20.70,21.40,1,13,
14 Mar 520.00 (AAPL71422C520-I),0.0,0.0,44.65,45.75,0,13,14 Mar 520.00 (AAPL71422O520-I),0.0,0.0,20.95,21.35,0,13,
14 Mar 520.00 (AAPL71422C520-J),0.0,0.0,0.0,0.0,0,0,14 Mar 520.00 (AAPL71422O520-J),0.0,0.0,0.0,0.0,0,0,
14 Mar 520.00 (AAPL71422C520-O),0.0,0.0,44.65,45.75,0,13,14 Mar 520.00 (AAPL71422O520-O),0.0,0.0,20.95,21.35,0,13,
14 Mar 520.00 (AAPL71422C520-P),0.0,0.0,44.65,45.75,0,13,14 Mar 520.00 (AAPL71422O520-P),0.0,0.0,20.70,21.35,0,13,
14 Mar 520.00 (AAPL71422C520-S),0.0,0.0,44.65,45.75,0,13,14 Mar 520.00 (AAPL71422O520-S),31.10,0.0,20.80,21.40,0,13,
14 Mar 520.00 (AAPL71422C520-X),60.60,0.0,44.65,45.75,0,13,14 Mar 520.00 (AAPL71422O520-X),0.0,0.0,20.70,21.40,0,13,
14 Mar 520.00 (AAPL71422C520-Y),0.0,0.0,43.00,47.00,0,13,14 Mar 520.00 (AAPL71422O520-Y),0.0,0.0,20.95,21.35,0,13,
14 Mar 525.00 (AAPL1422C525),41.85,-3.65,41.80,42.80,7,363,14 Mar 525.00 (AAPL1422O525),23.75,+1.45,23.15,23.60,17,731,
14 Mar 525.00 (AAPL1422C525-4),43.75,+1.25,41.80,42.80,1,363,14 Mar 525.00 (AAPL1422O525-4),24.00,0.0,23.15,23.60,0,731,
14 Mar 525.00 (AAPL1422C525-8),41.25,0.0,41.80,42.80,0,363,14 Mar 525.00 (AAPL1422O525-8),24.06,+1.66,23.05,23.60,1,731,
14 Mar 525.00 (AAPL1422C525-A),45.50,0.0,41.80,42.80,0,363,14 Mar 525.00 (AAPL1422O525-A),23.75,+1.45,23.05,23.60,2,731,
14 Mar 525.00 (AAPL1422C525-B),48.60,0.0,41.80,42.80,0,363,14 Mar 525.00 (AAPL1422O525-B),16.85,0.0,23.15,23.60,0,731,
14 Mar 525.00 (AAPL1422C525-E),41.85,-3.70,41.80,42.80,5,363,14 Mar 525.00 (AAPL1422O525-E),19.95,0.0,22.80,23.60,0,731,
14 Mar 525.00 (AAPL1422C525-I),49.70,0.0,41.80,42.80,0,363,14 Mar 525.00 (AAPL1422O525-I),18.55,0.0,23.05,23.60,0,731,
14 Mar 525.00 (AAPL1422C525-J),43.65,0.0,41.80,42.80,0,363,14 Mar 525.00 (AAPL1422O525-J),16.85,0.0,22.65,23.60,0,731,
14 Mar 525.00 (AAPL1422C525-O),40.85,0.0,41.80,42.80,0,363,14 Mar 525.00 (AAPL1422O525-O),25.45,0.0,23.05,23.60,0,731,
14 Mar 525.00 (AAPL1422C525-P),52.80,0.0,41.80,42.80,0,363,14 Mar 525.00 (AAPL1422O525-P),22.45,+3.15,23.05,23.60,4,731,
14 Mar 525.00 (AAPL1422C525-S),45.15,+4.65,41.80,42.80,1,363,14 Mar 525.00 (AAPL1422O525-S),26.60,0.0,23.15,23.60,0,731,
14 Mar 525.00 (AAPL1422C525-X),41.78,0.0,41.80,42.80,0,363,14 Mar 525.00 (AAPL1422O525-X),22.50,-0.55,23.15,23.60,10,731,
14 Mar 525.00 (AAPL1422C525-Y),55.05,0.0,41.80,43.55,0,363,14 Mar 525.00 (AAPL1422O525-Y),16.85,0.0,23.00,23.60,0,731,
14 Mar 525.00 (AAPL71422C525),42.00,0.0,41.75,42.80,0,26,14 Mar 525.00 (AAPL71422O525),26.90,0.0,23.10,23.65,0,35,
14 Mar 525.00 (AAPL71422C525-4),48.10,0.0,41.75,42.80,0,26,14 Mar 525.00 (AAPL71422O525-4),18.00,0.0,23.10,23.85,0,35,
14 Mar 525.00 (AAPL71422C525-8),28.99,0.0,41.75,42.80,0,26,14 Mar 525.00 (AAPL71422O525-8),15.83,0.0,22.90,23.75,0,35,
14 Mar 525.00 (AAPL71422C525-A),39.45,0.0,41.75,42.80,0,26,14 Mar 525.00 (AAPL71422O525-A),18.10,0.0,22.75,23.65,0,35,
14 Mar 525.00 (AAPL71422C525-B),0.0,0.0,41.70,42.85,0,26,14 Mar 525.00 (AAPL71422O525-B),16.22,0.0,22.75,23.65,0,35,
14 Mar 525.00 (AAPL71422C525-E),49.70,0.0,41.75,42.80,0,26,14 Mar 525.00 (AAPL71422O525-E),0.0,0.0,22.95,23.70,0,35,
14 Mar 525.00 (AAPL71422C525-I),0.0,0.0,41.75,42.80,0,26,14 Mar 525.00 (AAPL71422O525-I),26.80,0.0,22.75,23.70,0,35,
14 Mar 525.00 (AAPL71422C525-J),0.0,0.0,0.0,0.0,0,0,14 Mar 525.00 (AAPL71422O525-J),0.0,0.0,0.0,0.0,0,0,
14 Mar 525.00 (AAPL71422C525-O),42.00,0.0,41.75,42.80,0,26,14 Mar 525.00 (AAPL71422O525-O),26.90,0.0,22.75,23.70,0,35,
14 Mar 525.00 (AAPL71422C525-P),49.30,0.0,41.75,42.80,0,26,14 Mar 525.00 (AAPL71422O525-P),0.0,0.0,22.75,23.70,0,35,
14 Mar 525.00 (AAPL71422C525-S),39.60,0.0,41.75,42.80,0,26,14 Mar 525.00 (AAPL71422O525-S),0.0,0.0,22.90,23.70,0,35,
14 Mar 525.00 (AAPL71422C525-X),31.15,0.0,41.75,42.80,0,26,14 Mar 525.00 (AAPL71422O525-X),0.0,0.0,22.90,23.70,0,35,
14 Mar 525.00 (AAPL71422C525-Y),0.0,0.0,40.00,43.95,0,26,14 Mar 525.00 (AAPL71422O525-Y),0.0,0.0,23.05,25.85,0,35,
14 Mar 530.00 (AAPL1422C530),39.40,-3.45,39.30,39.90,26,490,14 Mar 530.00 (AAPL1422O530),25.93,+1.61,25.25,25.60,422,349,
14 Mar 530.00 (AAPL1422C530-4),40.80,0.0,39.30,39.90,0,490,14 Mar 530.00 (AAPL1422O530-4),28.70,0.0,25.25,25.60,0,349,
14 Mar 530.00 (AAPL1422C530-8),39.26,-0.32,39.30,39.90,1,490,14 Mar 530.00 (AAPL1422O530-8),26.31,+1.99,25.20,25.60,206,349,
14 Mar 530.00 (AAPL1422C530-A),39.40,-3.70,39.30,39.90,1,490,14 Mar 530.00 (AAPL1422O530-A),22.70,0.0,25.25,25.60,0,349,
14 Mar 530.00 (AAPL1422C530-B),39.03,-2.44,39.30,39.90,1,490,14 Mar 530.00 (AAPL1422O530-B),27.70,0.0,25.25,25.60,0,349,
14 Mar 530.00 (AAPL1422C530-E),39.30,-1.58,39.30,39.90,12,490,14 Mar 530.00 (AAPL1422O530-E),25.93,-1.20,25.25,25.60,10,349,
14 Mar 530.00 (AAPL1422C530-I),37.80,0.0,39.30,39.95,0,490,14 Mar 530.00 (AAPL1422O530-I),25.25,0.0,25.20,25.60,0,349,
14 Mar 530.00 (AAPL1422C530-J),29.60,0.0,39.30,39.90,0,490,14 Mar 530.00 (AAPL1422O530-J),0.0,0.0,25.25,27.05,0,349,
