AAPL (APPLE INC),483.5696,+0.1596,
Oct 04 2013 @ 16:14 ET,Bid,483.55,Ask,483.57,Size,1x11,Vol,8802537,
Calls,Last Sale,Net,Bid,Ask,Vol,Open Int,Puts,Last Sale,Net,Bid,Ask,Vol,Open Int,
13 Dec 400.00 (AAPL1321L400-O),84.00,-0.50,84.85,85.60,20,313,13 Dec 400.00 (AAPL1321X400-O),2.39,-0.11,2.20,2.40,3,1795,
13 Dec 400.00 (AAPL1321L400-P),92.40,0.0,84.85,85.25,0,313,13 Dec 400.00 (AAPL1321X400-P),2.39,-1.01,2.30,2.40,3,1795,
13 Dec 400.00 (AAPL1321L400-S),90.65,0.0,84.80,85.25,0,313,13 Dec 400.00 (AAPL1321X400-S),2.39,-0.11,2.30,2.40,3,1795,
13 Dec 400.00 (AAPL1321L400-X),85.66,0.0,84.85,85.30,0,313,13 Dec 400.00 (AAPL1321X400-X),2.39,-0.05,2.30,2.40,1,1795,
13 Dec 400.00 (AAPL1321L400-Y),0.0,0.0,84.80,85.60,0,313,13 Dec 400.00 (AAPL1321X400-Y),2.39,-0.04,2.30,2.40,3,1795,
13 Dec 400.00 (AAPL71321L400),89.50,0.0,83.45,85.70,0,22,13 Dec 400.00 (AAPL71321X400),2.01,0.0,2.28,2.47,0,103,
13 Dec 400.00 (AAPL71321L400-4),0.0,0.0,83.25,86.55,0,22,13 Dec 400.00 (AAPL71321X400-4),0.0,0.0,2.01,2.47,0,103,
13 Dec 400.00 (AAPL71321L400-8),0.0,0.0,83.05,86.20,0,22,13 Dec 400.00 (AAPL71321X400-8),4.85,0.0,2.27,2.49,0,103,
13 Dec 400.00 (AAPL71321L400-A),78.50,0.0,83.45,85.70,0,22,13 Dec 400.00 (AAPL71321X400-A),2.01,0.0,2.28,2.47,0,103,
13 Dec 400.00 (AAPL71321L400-B),0.0,0.0,83.25,85.70,0,22,13 Dec 400.00 (AAPL71321X400-B),4.85,0.0,2.27,2.47,0,103,
13 Dec 400.00 (AAPL71321L400-E),85.27,0.0,83.05,86.55,0,22,13 Dec 400.00 (AAPL71321X400-E),2.72,0.0,2.27,2.47,0,103,
13 Dec 400.00 (AAPL71321L400-I),0.0,0.0,83.25,86.15,0,22,13 Dec 400.00 (AAPL71321X400-I),0.0,0.0,2.28,2.46,0,103,
13 Dec 400.00 (AAPL71321L400-J),0.0,0.0,0.0,0.0,0,0,13 Dec 400.00 (AAPL71321X400-J),0.0,0.0,0.0,0.0,0,0,
13 Dec 400.00 (AAPL71321L400-O),84.50,0.0,82.60,86.15,0,22,13 Dec 400.00 (AAPL71321X400-O),2.35,0.0,2.28,2.46,0,103,
13 Dec 400.00 (AAPL71321L400-P),0.0,0.0,83.45,86.15,0,22,13 Dec 400.00 (AAPL71321X400-P),0.0,0.0,2.28,2.47,0,103,
13 Dec 400.00 (AAPL71321L400-S),89.50,0.0,83.45,86.15,0,22,13 Dec 400.00 (AAPL71321X400-S),2.01,0.0,2.28,2.47,0,103,
13 Dec 400.00 (AAPL71321L400-X),0.0,0.0,83.45,86.15,0,22,13 Dec 400.00 (AAPL71321X400-X),0.0,0.0,2.28,2.47,0,103,
13 Dec 400.00 (AAPL71321L400-Y),0.0,0.0,83.25,85.70,0,22,13 Dec 400.00 (AAPL71321X400-Y),2.01,0.0,2.28,2.46,0,103,
13 Dec 405.00 (AAPL1321L405),84.00,0.0,79.75,81.20,0,46,13 Dec 405.00 (AAPL1321X405),3.10,+0.33,2.76,2.86,22,250,
13 Dec 405.00 (AAPL1321L405-4),64.25,0.0,79.75,81.20,0,46,13 Dec 405.00 (AAPL1321X405-4),5.30,0.0,2.75,2.86,0,250,
13 Dec 405.00 (AAPL1321L405-8),93.87,0.0,79.75,81.20,0,46,13 Dec 405.00 (AAPL1321X405-8),3.20,0.0,2.70,2.86,0,250,
13 Dec 405.00 (AAPL1321L405-A),56.70,0.0,79.75,81.20,0,46,13 Dec 405.00 (AAPL1321X405-A),6.00,0.0,2.76,2.86,0,250,
13 Dec 405.00 (AAPL1321L405-B),0.0,0.0,79.60,80.70,0,46,13 Dec 405.00 (AAPL1321X405-B),6.65,0.0,2.74,2.87,0,250,
13 Dec 405.00 (AAPL1321L405-E),99.80,0.0,79.75,81.20,0,46,13 Dec 405.00 (AAPL1321X405-E),3.14,0.0,2.75,2.86,2,250,
13 Dec 405.00 (AAPL1321L405-I),72.00,0.0,79.65,80.65,0,46,13 Dec 405.00 (AAPL1321X405-I),2.95,0.0,2.76,2.86,0,250,
13 Dec 405.00 (AAPL1321L405-J),0.0,0.0,79.65,80.65,0,46,13 Dec 405.00 (AAPL1321X405-J),0.0,0.0,2.62,2.88,0,250,
13 Dec 405.00 (AAPL1321L405-O),84.00,0.0,79.75,81.60,0,46,13 Dec 405.00 (AAPL1321X405-O),3.10,+0.45,2.72,2.86,20,250,
13 Dec 405.00 (AAPL1321L405-P),103.10,0.0,79.65,80.65,0,46,13 Dec 405.00 (AAPL1321X405-P),8.35,0.0,2.76,2.86,0,250,
13 Dec 405.00 (AAPL1321L405-S),0.0,0.0,79.75,81.20,0,46,13 Dec 405.00 (AAPL1321X405-S),3.70,0.0,2.76,2.86,0,250,
13 Dec 405.00 (AAPL1321L405-X),0.0,0.0,79.75,81.20,0,46,13 Dec 405.00 (AAPL1321X405-X),3.65,0.0,2.75,2.86,0,250,
13 Dec 405.00 (AAPL1321L405-Y),0.0,0.0,79.75,81.20,0,46,13 Dec 405.00 (AAPL1321X405-Y),8.60,0.0,2.74,2.86,0,250,
13 Dec 405.00 (AAPL71321L405),100.60,0.0,78.05,81.60,0,12,13 Dec 405.00 (AAPL71321X405),4.20,0.0,2.73,3.10,0,10,
13 Dec 405.00 (AAPL71321L405-4),0.0,0.0,78.05,82.00,0,12,13 Dec 405.00 (AAPL71321X405-4),0.0,0.0,2.46,3.10,0,10,
13 Dec 405.00 (AAPL71321L405-8),100.60,0.0,78.05,81.85,0,12,13 Dec 405.00 (AAPL71321X405-8),0.0,0.0,2.71,3.20,0,10,
13 Dec 405.00 (AAPL71321L405-A),104.95,0.0,78.05,81.60,0,12,13 Dec 405.00 (AAPL71321X405-A),0.0,0.0,2.73,3.10,0,10,
13 Dec 405.00 (AAPL71321L405-B),0.0,0.0,78.05,81.65,0,12,13 Dec 405.00 (AAPL71321X405-B),0.0,0.0,2.72,3.15,0,10,
13 Dec 405.00 (AAPL71321L405-E),0.0,0.0,78.05,81.80,0,12,13 Dec 405.00 (AAPL71321X405-E),0.0,0.0,2.72,3.10,0,10,
13 Dec 405.00 (AAPL71321L405-I),0.0,0.0,78.05,81.60,0,12,13 Dec 405.00 (AAPL71321X405-I),0.0,0.0,2.73,3.10,0,10,
13 Dec 405.00 (AAPL71321L405-J),0.0,0.0,0.0,0.0,0,0,13 Dec 405.00 (AAPL71321X405-J),0.0,0.0,0.0,0.0,0,0,
13 Dec 405.00 (AAPL71321L405-O),0.0,0.0,77.90,81.60,0,12,13 Dec 405.00 (AAPL71321X405-O),0.0,0.0,2.74,3.10,0,10,
13 Dec 405.00 (AAPL71321L405-P),0.0,0.0,78.05,81.70,0,12,13 Dec 405.00 (AAPL71321X405-P),0.0,0.0,2.73,3.10,0,10,
13 Dec 405.00 (AAPL71321L405-S),0.0,0.0,78.05,81.70,0,12,13 Dec 405.00 (AAPL71321X405-S),4.20,0.0,2.73,3.10,0,10,
13 Dec 405.00 (AAPL71321L405-X),0.0,0.0,78.05,81.70,0,12,13 Dec 405.00 (AAPL71321X405-X),0.0,0.0,2.71,3.10,0,10,
13 Dec 405.00 (AAPL71321L405-Y),0.0,0.0,78.05,81.80,0,12,13 Dec 405.00 (AAPL71321X405-Y),0.0,0.0,2.42,3.10,0,10,
13 Dec 410.00 (AAPL1321L410),81.20,0.0,75.60,76.05,0,42,13 Dec 410.00 (AAPL1321X410),3.40,-0.20,3.25,3.40,167,343,
13 Dec 410.00 (AAPL1321L410-4),81.85,0.0,75.55,76.05,0,42,13 Dec 410.00 (AAPL1321X410-4),7.35,0.0,3.25,3.40,0,343,
13 Dec 410.00 (AAPL1321L410-8),72.20,0.0,75.60,76.15,0,42,13 Dec 410.00 (AAPL1321X410-8),3.67,+0.64,3.25,3.40,51,343,
13 Dec 410.00 (AAPL1321L410-A),82.60,0.0,75.60,76.05,0,42,13 Dec 410.00 (AAPL1321X410-A),5.75,0.0,3.25,3.40,0,343,
13 Dec 410.00 (AAPL1321L410-B),0.0,0.0,75.50,75.95,0,42,13 Dec 410.00 (AAPL1321X410-B),4.30,0.0,3.25,3.40,0,343,
13 Dec 410.00 (AAPL1321L410-E),77.83,0.0,75.60,76.05,0,42,13 Dec 410.00 (AAPL1321X410-E),3.27,-0.48,3.25,3.40,1,343,
13 Dec 410.00 (AAPL1321L410-I),52.90,0.0,75.60,76.05,0,42,13 Dec 410.00 (AAPL1321X410-I),3.60,0.0,3.25,3.40,0,343,
13 Dec 410.00 (AAPL1321L410-J),91.45,0.0,75.55,75.95,0,42,13 Dec 410.00 (AAPL1321X410-J),0.0,0.0,3.25,3.40,0,343,
13 Dec 410.00 (AAPL1321L410-O),81.85,0.0,75.20,76.55,0,42,13 Dec 410.00 (AAPL1321X410-O),3.40,-0.70,3.25,3.40,66,343,
13 Dec 410.00 (AAPL1321L410-P),81.60,0.0,75.60,76.05,0,42,13 Dec 410.00 (AAPL1321X410-P),4.30,0.0,3.25,3.40,0,343,
13 Dec 410.00 (AAPL1321L410-S),81.20,0.0,75.55,76.05,0,42,13 Dec 410.00 (AAPL1321X410-S),3.40,-3.80,3.25,3.40,14,343,
13 Dec 410.00 (AAPL1321L410-X),81.85,0.0,75.60,76.05,0,42,13 Dec 410.00 (AAPL1321X410-X),3.40,-0.38,3.25,3.40,35,343,
13 Dec 410.00 (AAPL1321L410-Y),0.0,0.0,75.55,76.45,0,42,13 Dec 410.00 (AAPL1321X410-Y),6.01,0.0,3.25,3.40,0,343,
13 Dec 410.00 (AAPL71321L410),68.00,0.0,73.50,76.95,0,2,13 Dec 410.00 (AAPL71321X410),4.90,0.0,3.25,3.45,0,10,
13 Dec 410.00 (AAPL71321L410-4),0.0,0.0,73.50,77.00,0,2,13 Dec 410.00 (AAPL71321X410-4),0.0,0.0,2.95,3.45,0,10,
13 Dec 410.00 (AAPL71321L410-8),0.0,0.0,73.50,77.00,0,2,13 Dec 410.00 (AAPL71321X410-8),0.0,0.0,3.25,3.45,0,10,
13 Dec 410.00 (AAPL71321L410-A),0.0,0.0,73.50,76.95,0,2,13 Dec 410.00 (AAPL71321X410-A),0.0,0.0,3.25,3.45,0,10,
13 Dec 410.00 (AAPL71321L410-B),0.0,0.0,73.40,77.00,0,2,13 Dec 410.00 (AAPL71321X410-B),0.0,0.0,3.20,3.50,0,10,
13 Dec 410.00 (AAPL71321L410-E),0.0,0.0,73.50,77.00,0,2,13 Dec 410.00 (AAPL71321X410-E),0.0,0.0,3.25,3.45,0,10,
13 Dec 410.00 (AAPL71321L410-I),0.0,0.0,73.45,76.95,0,2,13 Dec 410.00 (AAPL71321X410-I),0.0,0.0,3.25,3.45,0,10,
13 Dec 410.00 (AAPL71321L410-J),0.0,0.0,0.0,0.0,0,0,13 Dec 410.00 (AAPL71321X410-J),0.0,0.0,0.0,0.0,0,0,
13 Dec 410.00 (AAPL71321L410-O),68.00,0.0,73.30,77.00,0,2,13 Dec 410.00 (AAPL71321X410-O),0.0,0.0,3.25,3.45,0,10,
13 Dec 410.00 (AAPL71321L410-P),0.0,0.0,0.0,0.0,0,2,13 Dec 410.00 (AAPL71321X410-P),0.0,0.0,3.25,3.45,0,10,
13 Dec 410.00 (AAPL71321L410-S),0.0,0.0,73.50,76.95,0,2,13 Dec 410.00 (AAPL71321X410-S),4.90,0.0,3.25,3.45,0,10,
13 Dec 410.00 (AAPL71321L410-X),0.0,0.0,73.50,76.95,0,2,13 Dec 410.00 (AAPL71321X410-X),0.0,0.0,3.25,3.45,0,10,
13 Dec 410.00 (AAPL71321L410-Y),0.0,0.0,73.50,77.00,0,2,13 Dec 410.00 (AAPL71321X410-Y),0.0,0.0,3.25,3.45,0,10,
13 Dec 415.00 (AAPL1321L415),77.15,0.0,71.05,71.45,0,33,13 Dec 415.00 (AAPL1321X415),4.15,0.0,3.90,4.00,0,967,
13 Dec 415.00 (AAPL1321L415-4),0.0,0.0,71.05,71.55,0,33,13 Dec 415.00 (AAPL1321X415-4),7.50,0.0,3.85,4.00,0,967,
13 Dec 415.00 (AAPL1321L415-8),77.15,0.0,71.05,71.55,0,33,13 Dec 415.00 (AAPL1321X415-8),5.10,0.0,3.90,4.00,0,967,
13 Dec 415.00 (AAPL1321L415-A),0.0,0.0,71.05,71.45,0,33,13 Dec 415.00 (AAPL1321X415-A),4.05,0.0,3.90,4.00,0,967,
13 Dec 415.00 (AAPL1321L415-B),0.0,0.0,71.05,71.50,0,33,13 Dec 415.00 (AAPL1321X415-B),4.35,0.0,3.85,4.00,0,967,
13 Dec 415.00 (AAPL1321L415-E),69.38,0.0,71.05,71.50,0,33,13 Dec 415.00 (AAPL1321X415-E),4.50,0.0,3.85,4.05,0,967,
13 Dec 415.00 (AAPL1321L415-I),0.0,0.0,71.10,71.55,0,33,13 Dec 415.00 (AAPL1321X415-I),3.85,0.0,3.90,4.00,0,967,
13 Dec 415.00 (AAPL1321L415-J),0.0,0.0,71.10,71.50,0,33,13 Dec 415.00 (AAPL1321X415-J),8.95,0.0,3.75,4.00,0,967,
13 Dec 415.00 (AAPL1321L415-O),0.0,0.0,71.05,71.45,0,33,13 Dec 415.00 (AAPL1321X415-O),3.35,0.0,3.85,4.00,0,967,
13 Dec 415.00 (AAPL1321L415-P),0.0,0.0,71.05,71.45,0,33,13 Dec 415.00 (AAPL1321X415-P),4.65,0.0,3.90,4.00,0,967,
13 Dec 415.00 (AAPL1321L415-S),0.0,0.0,71.05,71.50,0,33,13 Dec 415.00 (AAPL1321X415-S),4.15,0.0,3.90,4.05,0,967,
13 Dec 415.00 (AAPL1321L415-X),0.0,0.0,71.05,71.55,0,33,13 Dec 415.00 (AAPL1321X415-X),5.65,0.0,3.90,4.00,0,967,
13 Dec 415.00 (AAPL1321L415-Y),0.0,0.0,71.00,71.45,0,33,13 Dec 415.00 (AAPL1321X415-Y),4.40,0.0,3.85,4.00,0,967,
13 Dec 415.00 (AAPL71321L415),72.83,0.0,69.60,71.80,0,2,13 Dec 415.00 (AAPL71321X415),3.65,0.0,3.90,4.05,0,128,
13 Dec 415.00 (AAPL71321L415-4),0.0,0.0,69.55,71.85,0,2,13 Dec 415.00 (AAPL71321X415-4),0.0,0.0,3.85,4.05,0,128,
13 Dec 415.00 (AAPL71321L415-8),72.83,0.0,69.60,71.80,0,2,13 Dec 415.00 (AAPL71321X415-8),0.0,0.0,3.85,4.05,0,128,
13 Dec 415.00 (AAPL71321L415-A),0.0,0.0,69.60,71.80,0,2,13 Dec 415.00 (AAPL71321X415-A),4.70,0.0,3.90,4.05,0,128,
13 Dec 415.00 (AAPL71321L415-B),0.0,0.0,69.60,71.80,0,2,13 Dec 415.00 (AAPL71321X415-B),0.0,0.0,3.85,4.05,0,128,
13 Dec 415.00 (AAPL71321L415-E),0.0,0.0,69.55,71.85,0,2,13 Dec 415.00 (AAPL71321X415-E),3.85,0.0,3.85,4.05,0,128,
13 Dec 415.00 (AAPL71321L415-I),0.0,0.0,69.60,71.80,0,2,13 Dec 415.00 (AAPL71321X415-I),12.45,0.0,3.85,4.05,0,128,
13 Dec 415.00 (AAPL71321L415-J),0.0,0.0,0.0,0.0,0,0,13 Dec 415.00 (AAPL71321X415-J),0.0,0.0,0.0,0.0,0,0,
13 Dec 415.00 (AAPL71321L415-O),65.20,0.0,69.60,71.80,0,2,13 Dec 415.00 (AAPL71321X415-O),3.65,0.0,3.90,4.10,0,128,
13 Dec 415.00 (AAPL71321L415-P),0.0,0.0,69.60,71.80,0,2,13 Dec 415.00 (AAPL71321X415-P),3.65,0.0,3.90,4.05,0,128,
13 Dec 415.00 (AAPL71321L415-S),0.0,0.0,69.60,71.80,0,2,13 Dec 415.00 (AAPL71321X415-S),4.55,0.0,3.90,4.05,0,128,
13 Dec 415.00 (AAPL71321L415-X),0.0,0.0,69.60,71.80,0,2,13 Dec 415.00 (AAPL71321X415-X),4.70,0.0,3.85,4.05,0,128,
13 Dec 415.00 (AAPL71321L415-Y),0.0,0.0,69.60,72.95,0,2,13 Dec 415.00 (AAPL71321X415-Y),0.0,0.0,3.85,4.05,0,128,
13 Dec 420.00 (AAPL1321L420),66.85,-2.70,66.60,67.00,31,65,13 Dec 420.00 (AAPL1321X420),4.65,-0.20,4.65,4.70,192,1157,
13 Dec 420.00 (AAPL1321L420-4),70.70,0.0,66.60,67.15,0,65,13 Dec 420.00 (AAPL1321X420-4),5.15,0.0,4.60,4.75,0,1157,
13 Dec 420.00 (AAPL1321L420-8),67.05,-2.50,66.60,67.10,9,65,13 Dec 420.00 (AAPL1321X420-8),5.00,+0.05,4.60,4.75,6,1157,
13 Dec 420.00 (AAPL1321L420-A),69.55,0.0,66.60,67.05,0,65,13 Dec 420.00 (AAPL1321X420-A),4.64,+0.69,4.60,4.70,26,1157,
13 Dec 420.00 (AAPL1321L420-B),0.0,0.0,66.60,67.00,0,65,13 Dec 420.00 (AAPL1321X420-B),4.70,-0.16,4.55,4.80,33,1157,
13 Dec 420.00 (AAPL1321L420-E),64.35,-3.90,66.60,67.05,18,65,13 Dec 420.00 (AAPL1321X420-E),4.65,+0.42,4.60,4.75,4,1157,
13 Dec 420.00 (AAPL1321L420-I),60.80,0.0,66.60,67.05,0,65,13 Dec 420.00 (AAPL1321X420-I),5.25,0.0,4.60,4.75,0,1157,
13 Dec 420.00 (AAPL1321L420-J),64.35,-13.20,66.60,67.00,3,65,13 Dec 420.00 (AAPL1321X420-J),4.70,-0.30,4.45,4.75,18,1157,
13 Dec 420.00 (AAPL1321L420-O),66.85,-8.15,66.60,67.00,1,65,13 Dec 420.00 (AAPL1321X420-O),4.70,+0.65,4.60,4.75,6,1157,
13 Dec 420.00 (AAPL1321L420-P),69.65,0.0,66.60,67.00,0,65,13 Dec 420.00 (AAPL1321X420-P),5.95,0.0,4.60,4.75,0,1157,
13 Dec 420.00 (AAPL1321L420-S),0.0,0.0,66.60,67.15,0,65,13 Dec 420.00 (AAPL1321X420-S),4.65,-0.20,4.65,4.75,89,1157,
13 Dec 420.00 (AAPL1321L420-X),71.35,0.0,66.60,67.05,0,65,13 Dec 420.00 (AAPL1321X420-X),4.70,+0.19,4.60,4.75,10,1157,
13 Dec 420.00 (AAPL1321L420-Y),0.0,0.0,66.60,67.00,0,65,13 Dec 420.00 (AAPL1321X420-Y),4.65,0.0,4.55,4.75,0,1157,
13 Dec 420.00 (AAPL71321L420),65.00,-4.10,65.80,67.20,3,11,13 Dec 420.00 (AAPL71321X420),4.60,0.0,4.60,4.75,0,101,
13 Dec 420.00 (AAPL71321L420-4),71.00,0.0,65.80,67.20,0,11,13 Dec 420.00 (AAPL71321X420-4),4.60,0.0,4.55,4.75,0,101,
13 Dec 420.00 (AAPL71321L420-8),0.0,0.0,65.80,67.20,0,11,13 Dec 420.00 (AAPL71321X420-8),0.0,0.0,4.55,4.80,0,101,
13 Dec 420.00 (AAPL71321L420-A),69.10,0.0,65.80,67.20,0,11,13 Dec 420.00 (AAPL71321X420-A),8.65,0.0,4.60,4.75,0,101,
13 Dec 420.00 (AAPL71321L420-B),0.0,0.0,65.80,67.25,0,11,13 Dec 420.00 (AAPL71321X420-B),9.30,0.0,4.55,4.75,0,101,
13 Dec 420.00 (AAPL71321L420-E),41.62,0.0,65.80,67.20,0,11,13 Dec 420.00 (AAPL71321X420-E),10.00,0.0,4.55,4.75,0,101,
13 Dec 420.00 (AAPL71321L420-I),67.00,0.0,65.80,67.20,0,11,13 Dec 420.00 (AAPL71321X420-I),9.45,0.0,4.55,4.80,0,101,
13 Dec 420.00 (AAPL71321L420-J),0.0,0.0,0.0,0.0,0,0,13 Dec 420.00 (AAPL71321X420-J),0.0,0.0,0.0,0.0,0,0,
13 Dec 420.00 (AAPL71321L420-O),65.00,+7.30,65.80,67.20,3,11,13 Dec 420.00 (AAPL71321X420-O),9.63,0.0,4.60,4.85,0,101,
13 Dec 420.00 (AAPL71321L420-P),0.0,0.0,65.80,67.20,0,11,13 Dec 420.00 (AAPL71321X420-P),0.0,0.0,4.60,4.75,0,101,
13 Dec 420.00 (AAPL71321L420-S),0.0,0.0,65.80,67.20,0,11,13 Dec 420.00 (AAPL71321X420-S),12.50,0.0,4.60,4.75,0,101,
13 Dec 420.00 (AAPL71321L420-X),0.0,0.0,65.80,67.20,0,11,13 Dec 420.00 (AAPL71321X420-X),0.0,0.0,4.55,4.75,0,101,
13 Dec 420.00 (AAPL71321L420-Y),0.0,0.0,65.80,68.15,0,11,13 Dec 420.00 (AAPL71321X420-Y),0.0,0.0,4.55,4.75,0,101,
13 Dec 425.00 (AAPL1321L425),60.15,-4.35,61.90,62.80,3,56,13 Dec 425.00 (AAPL1321X425),5.60,-0.09,5.40,5.50,37,621,
13 Dec 425.00 (AAPL1321L425-4),0.0,0.0,61.90,62.95,0,56,13 Dec 425.00 (AAPL1321X425-4),6.00,0.0,5.35,5.55,0,621,
13 Dec 425.00 (AAPL1321L425-8),69.05,0.0,61.90,62.80,0,56,13 Dec 425.00 (AAPL1321X425-8),5.83,+0.14,5.40,5.55,5,621,
13 Dec 425.00 (AAPL1321L425-A),69.05,0.0,61.90,62.80,0,56,13 Dec 425.00 (AAPL1321X425-A),5.49,-1.16,5.40,5.55,10,621,
13 Dec 425.00 (AAPL1321L425-B),0.0,0.0,61.85,63.05,0,56,13 Dec 425.00 (AAPL1321X425-B),5.31,0.0,5.35,5.55,0,621,
13 Dec 425.00 (AAPL1321L425-E),64.49,0.0,61.90,62.80,0,56,13 Dec 425.00 (AAPL1321X425-E),5.94,+0.15,5.40,5.55,3,621,
13 Dec 425.00 (AAPL1321L425-I),64.50,0.0,61.90,62.80,0,56,13 Dec 425.00 (AAPL1321X425-I),5.95,+0.15,5.40,5.55,12,621,
13 Dec 425.00 (AAPL1321L425-J),60.15,0.0,61.90,62.80,3,56,13 Dec 425.00 (AAPL1321X425-J),6.50,0.0,5.25,5.55,0,621,
13 Dec 425.00 (AAPL1321L425-O),55.95,0.0,61.90,63.00,0,56,13 Dec 425.00 (AAPL1321X425-O),5.60,-0.25,5.40,5.55,5,621,
13 Dec 425.00 (AAPL1321L425-P),72.80,0.0,61.90,62.80,0,56,13 Dec 425.00 (AAPL1321X425-P),5.65,0.0,5.40,5.50,0,621,
13 Dec 425.00 (AAPL1321L425-S),0.0,0.0,61.90,62.95,0,56,13 Dec 425.00 (AAPL1321X425-S),10.05,0.0,5.40,5.55,0,621,
13 Dec 425.00 (AAPL1321L425-X),0.0,0.0,61.90,62.80,0,56,13 Dec 425.00 (AAPL1321X425-X),10.86,0.0,5.40,5.55,0,621,
13 Dec 425.00 (AAPL1321L425-Y),0.0,0.0,61.90,62.80,0,56,13 Dec 425.00 (AAPL1321X425-Y),6.10,+0.20,5.40,5.55,2,621,
13 Dec 425.00 (AAPL71321L425),38.50,0.0,60.50,63.00,0,7,13 Dec 425.00 (AAPL71321X425),5.05,0.0,5.40,5.55,0,65,
13 Dec 425.00 (AAPL71321L425-4),38.50,0.0,60.50,63.00,0,7,13 Dec 425.00 (AAPL71321X425-4),0.0,0.0,5.35,5.55,0,65,
13 Dec 425.00 (AAPL71321L425-8),0.0,0.0,60.50,63.00,0,7,13 Dec 425.00 (AAPL71321X425-8),5.45,0.0,5.35,5.60,0,65,
13 Dec 425.00 (AAPL71321L425-A),0.0,0.0,60.50,63.00,0,7,13 Dec 425.00 (AAPL71321X425-A),5.05,0.0,5.40,5.55,0,65,
13 Dec 425.00 (AAPL71321L425-B),0.0,0.0,60.45,63.05,0,7,13 Dec 425.00 (AAPL71321X425-B),5.08,0.0,5.35,5.55,0,65,
13 Dec 425.00 (AAPL71321L425-E),38.50,0.0,60.50,63.00,0,7,13 Dec 425.00 (AAPL71321X425-E),11.65,0.0,5.35,5.55,0,65,
13 Dec 425.00 (AAPL71321L425-I),0.0,0.0,60.50,63.00,0,7,13 Dec 425.00 (AAPL71321X425-I),5.05,0.0,5.35,5.65,0,65,
13 Dec 425.00 (AAPL71321L425-J),0.0,0.0,0.0,0.0,0,0,13 Dec 425.00 (AAPL71321X425-J),0.0,0.0,0.0,0.0,0,0,
13 Dec 425.00 (AAPL71321L425-O),0.0,0.0,60.50,63.00,0,7,13 Dec 425.00 (AAPL71321X425-O),12.10,0.0,5.40,5.65,0,65,
13 Dec 425.00 (AAPL71321L425-P),0.0,0.0,60.50,63.00,0,7,13 Dec 425.00 (AAPL71321X425-P),8.00,0.0,5.40,5.55,0,65,
13 Dec 425.00 (AAPL71321L425-S),74.00,0.0,60.50,63.00,0,7,13 Dec 425.00 (AAPL71321X425-S),6.30,0.0,5.40,5.55,0,65,
13 Dec 425.00 (AAPL71321L425-X),0.0,0.0,60.50,63.00,0,7,13 Dec 425.00 (AAPL71321X425-X),0.0,0.0,5.40,5.55,0,65,
13 Dec 425.00 (AAPL71321L425-Y),0.0,0.0,60.50,63.55,0,7,13 Dec 425.00 (AAPL71321X425-Y),0.0,0.0,5.35,5.55,0,65,
13 Dec 430.00 (AAPL1321L430),55.85,-3.10,58.20,58.55,3,74,13 Dec 430.00 (AAPL1321X430),6.85,+0.15,6.35,6.45,12,576,
13 Dec 430.00 (AAPL1321L430-4),60.90,0.0,58.10,58.65,0,74,13 Dec 430.00 (AAPL1321X430-4),6.90,0.0,6.30,6.50,0,576,
13 Dec 430.00 (AAPL1321L430-8),55.85,-8.98,58.10,58.60,2,74,13 Dec 430.00 (AAPL1321X430-8),6.85,+0.15,6.35,6.50,3,576,
13 Dec 430.00 (AAPL1321L430-A),58.95,0.0,58.20,58.55,0,74,13 Dec 430.00 (AAPL1321X430-A),6.90,+1.20,6.35,6.45,2,576,
13 Dec 430.00 (AAPL1321L430-B),63.34,0.0,58.15,58.55,0,74,13 Dec 430.00 (AAPL1321X430-B),6.74,0.0,6.30,6.50,0,576,
13 Dec 430.00 (AAPL1321L430-E),55.86,-2.99,58.20,58.55,1,74,13 Dec 430.00 (AAPL1321X430-E),6.83,-0.17,6.30,6.50,3,576,
13 Dec 430.00 (AAPL1321L430-I),61.25,0.0,58.15,58.60,0,74,13 Dec 430.00 (AAPL1321X430-I),5.70,0.0,6.35,6.50,0,576,
13 Dec 430.00 (AAPL1321L430-J),59.90,0.0,58.20,58.55,0,74,13 Dec 430.00 (AAPL1321X430-J),6.30,0.0,6.20,6.45,0,576,
13 Dec 430.00 (AAPL1321L430-O),62.65,0.0,58.20,58.65,0,74,13 Dec 430.00 (AAPL1321X430-O),6.85,+0.05,6.30,6.50,1,576,
13 Dec 430.00 (AAPL1321L430-P),65.25,0.0,58.15,58.60,0,74,13 Dec 430.00 (AAPL1321X430-P),6.30,0.0,6.35,6.45,0,576,
13 Dec 430.00 (AAPL1321L430-S),57.80,0.0,58.15,58.65,0,74,13 Dec 430.00 (AAPL1321X430-S),6.70,0.0,6.35,6.50,0,576,
13 Dec 430.00 (AAPL1321L430-X),61.25,0.0,58.10,58.60,0,74,13 Dec 430.00 (AAPL1321X430-X),6.91,+0.21,6.35,6.50,3,576,
13 Dec 430.00 (AAPL1321L430-Y),0.0,0.0,58.10,58.60,0,74,13 Dec 430.00 (AAPL1321X430-Y),6.25,0.0,6.30,6.45,0,576,
13 Dec 430.00 (AAPL71321L430),63.35,0.0,57.65,59.15,0,17,13 Dec 430.00 (AAPL71321X430),5.50,0.0,6.30,6.50,0,74,
